00S24,0.000000,124.000000,  
00S25,0.000000,125.000000,  
00S26,0.000000,126.000000,  
00S27,0.000000,127.000000,  
00S28,0.000000,128.000000,  
00S29,0.000000,129.000000,  
00S30,0.000000,130.000000,  
00S31,0.000000,131.000000,  
00S32,0.000000,132.000000,  
00S33,0.000000,133.000000,  
00S34,0.000000,134.000000,  
00S35,0.000000,135.000000,  
00S36,0.000000,136.000000,  
00S37,0.000000,137.000000,  
00S38,0.000000,138.000000,  
00S39,0.000000,139.000000,  
00S40,0.000000,140.000000,  
00S41,0.000000,141.000000,  
00S42,0.000000,142.000000,  
00S43,0.000000,143.000000,  
00S44,0.000000,144.000000,  
00S45,0.000000,145.000000,  
00S46,0.000000,146.000000,  
00S47,0.000000,147.000000,  
00S48,0.000000,148.000000,  
00S49,0.000000,149.000000,  
00S50,0.000000,150.000000,  
00S51,0.000000,151.000000,  
00S52,0.000000,152.000000,  
00S53,0.000000,153.000000,  
00S54,0.000000,154.000000,  
00S55,0.000000,155.000000,  
00S56,0.000000,156.000000,  
00S57,0.000000,157.000000,  
00S58,0.000000,158.000000,  
00S59,0.000000,159.000000,  
00S60,0.000000,160.000000,  
00S61,0.000000,161.000000,  
00S62,0.000000,162.000000,  
00S63,0.000000,163.000000,  
00S64,0.000000,164.000000,  
00S65,0.000000,165.000000,  
00S66,0.000000,166.000000,  
00S67,0.000000,167.000000,  
00S68,0.000000,168.000000,  
00S69,0.000000,169.000000,  
00S70,0.000000,170.000000,  
00S71,0.000000,171.000000,  
00S72,0.000000,172.000000,  
00S73,0.000000,173.000000,  
00S74,0.000000,174.000000,  
00S75,0.000000,175.000000,  
00S76,0.000000,176.000000,  
00S77,0.000000,177.000000,  
00S78,0.000000,178.000000,  
00S79,0.000000,179.000000,  
00S80,0.000000,180.000000,  
00SRE,28.994358,129.371286,RO
00W00,0.000000,-100.000000,  
00W01,0.000000,-101.000000,  
00W02,0.000000,-102.000000,  
00W03,0.000000,-103.000000,  
00W04,0.000000,-104.000000,  
00W05,0.000000,-105.000000,  
00W06,0.000000,-106.000000,  
00W07,0.000000,-107.000000,  
00W08,0.000000,-108.000000,  
00W09,0.000000,-109.000000,  
00W10,0.000000,-110.000000,  
00W11,0.000000,-111.000000,  
00W12,0.000000,-112.000000,  
00W13,0.000000,-113.000000,  
00W14,0.000000,-114.000000,  
00W15,0.000000,-115.000000,  
00W16,0.000000,-116.000000,  
00W17,0.000000,-117.000000,  
00W18,0.000000,-118.000000,  
00W19,0.000000,-119.000000,  
00W20,0.000000,-120.000000,  
00W21,0.000000,-121.000000,  
00W22,0.000000,-122.000000,  
00W23,0.000000,-123.000000,  
00W24,0.000000,-124.000000,  
00W25,0.000000,-125.000000,  
00W26,0.000000,-126.000000,  
00W27,0.000000,-127.000000,  
00W28,0.000000,-128.000000,  
00W29,0.000000,-129.000000,  
00W30,0.000000,-130.000000,  
00W31,0.000000,-131.000000,  
00W32,0.000000,-132.000000,  
00W33,0.000000,-133.000000,  
00W34,0.000000,-134.000000,  
00W35,0.000000,-135.000000,  
00W36,0.000000,-136.000000,  
